noise,fitness,precision,generalization,simplicity,is_sound
0.1,0.8697378987136403,0.434015525758645,0.6797663938745743,0.6000000000000001,True
0.2,0.8697378987136403,0.434015525758645,0.6797663938745743,0.6000000000000001,True
0.6,0.7847880998727255,0.6555023923444976,0.7101941696723529,0.6571428571428571,True
0.7,0.7425133177662765,0.7586206896551724,0.6022630104860494,0.6744186046511628,True
0.8,0.7164733705662814,0.7623762376237624,0.6226298735008011,0.6790123456790124,True
0.9,0.7164733705662814,0.7623762376237624,0.6226298735008011,0.6790123456790124,True
0.5,0.7094882194623546,0.5728643216080402,0.5482118732897928,0.6699029126213593,True
0.4,0.814117613541949,0.6417657045840408,0.574589241334706,0.6639999999999999,True
0.3,0.8184476694509523,0.5842349304482226,0.5355777772349439,0.6644295302013422,True
