noise,fitness,precision,generalization,simplicity,is_sound
0.1,0.9937205651491366,0.2268803945745993,0.5478285267913423,0.64,True
0.2,0.992133263561835,0.26413043478260867,0.5401641231295735,0.6421052631578946,True
0.3,0.9893554857840572,0.2952380952380952,0.5297166127753397,0.6344086021505377,True
0.4,0.9041574396156825,0.5123639960435213,0.5605547959064301,0.641025641025641,True
0.5,0.8930912275841513,0.5412262156448203,0.5575111396151339,0.6363636363636362,True
0.6,0.8930912275841513,0.5412262156448203,0.5575111396151339,0.6363636363636362,True
0.7,0.8040972490906149,0.6237623762376238,0.5077122661030249,0.6448598130841122,True
0.9,0.6709163017842806,0.49295774647887325,0.472693370295184,0.6956521739130435,True
0.8,0.6758351924174569,0.3932584269662921,0.45516424066822914,0.6799999999999999,True
