noise,fitness,precision,generalization,simplicity,is_sound
0.9,0.5212254748202657,0.9763779527559056,0.42301473607980056,0.6969696969696969,True
0.6,0.8471689977632252,0.5679012345679013,0.5872891523989272,0.65625,True
0.7,0.882448055622928,0.512486427795874,0.5014227120728931,0.6695652173913044,True
0.8,0.8045684379585308,0.6533333333333333,0.5205666590863617,0.6842105263157894,True
0.2,0.944180334740107,0.24538934426229508,0.5772152859951342,0.6285714285714286,True
0.3,0.944180334740107,0.270723526593196,0.5961573841143619,0.6338028169014084,True
0.1,0.9872275889828072,0.15104662226451004,0.6253198991448359,0.610062893081761,True
0.5,0.8859191476110134,0.3934799090219864,0.5479847865029583,0.6263736263736264,True
0.4,0.8974921834724744,0.39022611232676874,0.531394424241822,0.616580310880829,True
